kind,ref_anchor,ref_type,ref_status,blind_file_line,blind_type,blind_status,ref_quote,blind_quote
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结.md:25,result,verified,,E7：严格准入**0/20**逃出局部最优，宽松准入**20/20**
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结.md:38,result,verified,,大幅度变异**|+0.097
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结.md:64,verdict,verified,,"有效的方案几乎全是""测量/利用已有可观测量"
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结.md:152,result,verified,,E24首版|与`frozen`结果完全一致|漏设`meta=True`，margin根本没演化
B-EXTRA,,,,大审查/混元/自演化推演_实验总报告.md:597,verdict,verified,,四轮推演最后回到了这个系统的第一条公理
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结.md:158,result,verified,,"E41是典型失败：注入红线违规后，""违反E7""**反而更好+0.0625"
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结.md:189,result,verified,,平衡样本后**97.8%→74%
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结.md:229,result,verified,,锚定集的判断来自同一个被污染的judge→**零次触发
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结.md:230,result,verified,,直接通道操纵下**膨胀349×**，真值审计只压到133×
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结.md:268,parameter,verified,,115个实验全表+失败记录+红线总表（1063行
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结.md:399,verdict,verified,,不追求不犯错，追求犯错可查可回
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结.md:404,verdict,verified,,如果外部参照是通过同一个有缺陷的观测通道获得的，它不构成外部性
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结25轮后.md:3,parameter,contradicted,,二十四轮、115个实验、21次实验设计失败、22次自我推翻
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结25轮后.md:133,verdict,refuted,,用配置空间的审计应对数据空间污染|E119
B-EXTRA,,,,大审查/混元/自演化推演_方法论总结25轮后.md:394,method,verified,,防御是否与污染同维度**？（配置空间的审计挡不住数据空间的污染
B-EXTRA,,,,大审查/混元/离线实验总纲_从零复现.md:6,parameter,verified,,生成时间：2026-09-09
B-EXTRA,,,,大审查/混元/离线实验总纲_从零复现.md:15,hypothesis,verified,,一个会修改自己的系统，在人类注意力稀缺的前提下，能否安全地变好
B-EXTRA,,,,大审查/混元/离线实验总纲_从零复现.md:26,verdict,verified,,系统没有自知之明**：6种失败只识别出1种
B-EXTRA,,,,大审查/混元/离线实验总纲_从零复现.md:34,method,verified,,不要把预算全投在审计上**（E105：−0.030；审计是保险不是投资
B-EXTRA,,,,大审查/混元/离线实验总纲_从零复现.md:35,method,verified,,膨胀349倍；E14：自报+1.50/真实−0.83
B-EXTRA,,,,大审查/混元/离线实验总纲_从零复现.md:115,result,verified,,E104：变异幅度被忽略24轮，+0.097
B-EXTRA,,,,大审查/混元/离线实验总纲_从零复现.md:142,result,verified,,单独加大幅度−0.048，配审计才+0.162
B-EXTRA,,,,大审查/混元/离线实验总纲_从零复现.md:153,parameter,verified,,"n_entries=60,n_kws=6,reliability=0.32"
B-EXTRA,,,,大审查/混元/离线实验总纲_从零复现.md:167,verdict,verified,,世界是静态的、玩具级的**（60条目、6类query、真值是一个随机数
B-EXTRA,,,,大审查/混元/离线实验总纲_从零复现.md:168,verdict,verified,,真实LLM-as-judge从未被真正测过
B-EXTRA,,,,大审查/混元/离线实验总纲_从零复现.md:326,result,verified,,关键特征没被记录|0.4718→0.4448（**−0.027
B-EXTRA,,,,大审查/混元/任务报告.md:3,parameter,verified,,依据《自演化推演_实验总报告-14轮后》与`bootstrap_v3.py`源码，设计并落地一个沙盒实验
B-EXTRA,,,,大审查/混元/任务报告.md:59,method,verified,,W0初心效用权重、24对锚定判断样本、冻结审计集|人，系统不可触碰
B-EXTRA,,,,大审查/混元/任务报告.md:64,verdict,verified,,方向性约束：变更只能向上申请。系统无法修改评判自己的尺子——这是全部安全结论的前提
B-EXTRA,,,,大审查/混元/任务报告.md:126,verdict,verified,,门控是**保险**，不是发动机
B-EXTRA,,,,大审查/混元/任务报告.md:136,result,verified,,变异必须能**从档案中任意成员出发**，而不只从冠军出发
B-EXTRA,,,,大审查/混元/任务报告.md:145,result,verified,,|0.10|+0.4969/0.0396|+0.5166/**0.0156**|**+0.0239（+0.0076）**
B-EXTRA,,,,大审查/混元/任务报告.md:167,result,verified,,层次化显著更差（−0.127recall）。组内等权假设会引入不可修正的偏差
B-EXTRA,,,,大审查/混元/任务报告.md:173,result,open,,单一最优|0.5135|0.5125
B-EXTRA,,,,大审查/混元/任务报告.md:192,result,open,,未复现**：本沙盒的预算模型只限制代数
B-EXTRA,,,,大审查/混元/任务报告.md:205,result,verified,,50→0.021s，400→0.140s，**线性O(n)
B-EXTRA,,,,大审查/混元/任务报告.md:214,result,verified,,"漂移有害，但形态是""回撤""不是""转负"
B-EXTRA,,,,大审查/混元/任务报告.md:217,result,verified,,随α单调上升并饱和（0→0.165→0.228→0.238→0.231
B-EXTRA,,,,大审查/混元/任务报告.md:222,result,verified,,冻结后自报−真实缺口仍残留+0.14~+0.21
B-EXTRA,,,,大审查/混元/任务报告.md:264,result,verified,,anchorrun20.1s→2.7s，锚定集构造2.40s→0.40s）。优化后等价性门禁仍为0失配
B-EXTRA,,,,大审查/混元/任务报告.md:295,verdict,verified,,"截断攻击的结论要按双口径拆开。**报告称""截断完全检不出""。实测"
B-EXTRA,,,,大审查/混元/任务报告.md:308,result,contradicted,,E64预算<150终局恒为负|**未复现
B-EXTRA,,,,大审查/混元/任务报告.md:318,result,verified,,冻结能止损（回撤降60–75%）但不能消除自报−真实缺口（残留+0.14~+0.21
B-EXTRA,,,,大审查/混元/任务报告.md:346,verdict,verified,,"终极安全机制不是""防止被腐蚀""，而是""腐蚀时能被看见并停下"
B-EXTRA,,,,大审查/混元/实验设计.md:4,parameter,verified,,被测对象：`bootstrap_v3.py`（v3.8.1，2415行）的真实记忆内核
B-EXTRA,,,,大审查/混元/实验设计.md:31,hypothesis,verified,,自演化能自动发现v3检索参数的缺陷，ΔU≥+0.10
B-EXTRA,,,,大审查/混元/实验设计.md:32,hypothesis,verified,,能提升top-10条目真实质量≥+15%
B-EXTRA,,,,大审查/混元/实验设计.md:33,hypothesis,open,,Pareto档案能保留旧目标能力（不低于切换前
B-EXTRA,,,,大审查/混元/实验设计.md:34,hypothesis,verified,,层次化归并**不优于**平铺（否定性假设
B-EXTRA,,,,大审查/混元/实验设计.md:35,hypothesis,verified,,伪特征地形下：无门控ΔU<0，两级门控ΔU≥0
B-EXTRA,,,,大审查/混元/实验设计.md:37,hypothesis,verified,,无锚定出现**峰值后回撤**（漂移把已获得的收益吃掉一部分）；加锚定后回撤显著降低（配对bootstrap下界>0），且
B-EXTRA,,,,大审查/混元/实验设计.md:38,hypothesis,open,,注意力预算<B\*时终局ΔU≤0；存在超线性门槛
B-EXTRA,,,,大审查/混元/实验设计.md:39,hypothesis,verified,,v3在并发写下丢更新>0；截断攻击在**无外部锚点**时检不出、有人侧抄录时可检出
B-EXTRA,,,,大审查/混元/实验设计.md:166,result,verified,,detected_internal=**False**`，`detected_by_human_anchor=True
B-EXTRA,,,,大审查/混元/实验设计.md:300,method,verified,,"配对bootstrap（1000次重采样）的**95%置信下界**；判据严格写成`下界>max(0,margin)"
B-EXTRA,,,,大审查/混元/实验设计.md:310,method,verified,,"达到24种子即停，不做""再跑5个种子看看能不能显著""（peeking"
B-EXTRA,,,,大审查/混元/实验设计.md:320,result,verified,,+0.353**|—|+0.319|**−0.001**|有效性成立；演化≠随机搜索
B-EXTRA,,,,大审查/混元/实验设计.md:321,result,verified,,（recall.133）|—|**+0.010**（recall.612）|—|无门控=倒退且指标全绿（E3/E40复现
B-EXTRA,,,,大审查/混元/实验设计.md:322,result,verified,,escaped0/12**|Δ+0.423，**escaped10/12**|—|E7分离成立
B-EXTRA,,,,大审查/混元/实验设计.md:329,result,verified,,自称0.688→实测**0.851**（**+23.7%
B-EXTRA,,,,大审查/混元/实验设计.md:404,result,verified,,修后α=0与two-tier**逐位相同**（0/12冻结，差值0.0000
B-EXTRA,,,,大审查/混元/实验设计.md:387,verdict,open,,真实系统存在标注噪声与采样噪声，必须按E52/E57注入**独立噪声**与**相关噪声**后重新标定；E57已证明双门挡
B-EXTRA,,,,大审查/混元/混元交接验收报告-衔尾蛇线验收.md:4,parameter,verified,,**日期**：2026-09-09·验收脚本：`衔尾蛇副本/proto/independent_verify_hunyu
B-EXTRA,,,,大审查/混元/混元交接验收报告-衔尾蛇线验收.md:24,hypothesis,open,,信号、可改进性、预算三项达标→可进入S1（判断集采集）
B-EXTRA,,,,大审查/混元/bootstrap_完全重构_可能性空间探讨.md:17,verdict,verified,,如何让一个会修改自己的系统，在人类注意力极其有限的前提下，安全地演化
B-EXTRA,,,,大审查/混元/bootstrap_完全重构_可能性空间探讨.md:61,method,verified,,"人类能最终裁决并回滚**|失去它，系统不再""被治理""，只是自动化"
B-EXTRA,,,,大审查/混元/bootstrap_完全重构_可能性空间探讨.md:105,result,verified,,实测盲区：patch形态、删除文件、改内容不改名——全部绕过
B-EXTRA,,,,大审查/混元/bootstrap_完全重构_可能性空间探讨.md:140,method,verified,,禁止向下修改**——行层永远不能改法层，法层永远不能改元层
B-EXTRA,,,,大审查/混元/bootstrap_完全重构_可能性空间探讨.md:207,verdict,verified,,DarwinGödelMachine思路的工程化落地**（代码里`REGISTRY`已引用相关文献，说明作者心里有这个方
B-EXTRA,,,,大审查/混元/bootstrap_完全重构_可能性空间探讨.md:248,verdict,verified,,自动采纳依赖可靠的eval——而实测证明现有检索排序与查询无关（P1-6），recall@5虚高
B-EXTRA,,,,大审查/混元/bootstrap_完全重构_可能性空间探讨.md:289,result,verified,,7项能力全部免费获得，含人侧签名
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:75,result,verified,,不被`exceptException`捕获。而本文件把`sys.exit()`当作唯一错误通道
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:196,result,verified,,若install在写`state.json`（L871）之前中断（磁盘满/权限/Ctrl-C/渲染异常），下次运行被判为
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:204,result,verified,,"README.md内容恢复为""#modules/m-core\n原始v2.x正文A""（用户修改被覆盖"
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:302,result,verified,,guard输出：通过——diff未触及基准黑名单（9项）
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:351,result,verified,,查询「完全不存在的查询词」→8.32boss/4.48ghost/0.32plain
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:439,result,verified,,eval后:doctor:...state根不一致（最近写操作未刷根
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:516,result,verified,,审计文件出现3行，第3行完全由输入控制
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:579,result,verified,,依赖真实夹具**：`cmd_install`系列依赖CWD下`bootstrap_data/bodies.json`（须
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:672,result,verified,,"presets=0docs=0`却打印""映射路径校验通过"
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:736,result,verified,,同一库跨Windows/Linux的Merkle根不同→人侧锚点对账误报
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:752,result,verified,,"实测往`memory/longterm/evil.json`投文件不被报""未在册"
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:768,result,verified,,已出仓条目仍计入memory数，三方对账数字偏大
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:819,method,verified,,24处`sys.exit`作为库函数出口，是BUG-001的直接成因
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:878,result,verified,,是给人读的中文字符串，机器侧实现散落在`validate_entry`、`chain_append`、各处`if`——*
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:951,result,verified,,kw×3+hit+importance−0.1×age`的裸算术，无归一化、无阈值、无中文分词
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:973,result,verified,,系统里唯一的质量信号是自测——而自测结论被硬编码成N/N
B-EXTRA,,,,大审查/混元/v3.8bootstrap_v3_修复工单.md:994,result,verified,,"把guard写成""触碰基准黑名单即否决""，而实际是**文件名子串启发式+无强制力"
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:3,parameter,verified,,独立于前33张（BUG-001~025/ARCH-001~008），目标版本**v4.0**
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:69,result,verified,,importance_accum=5（期望60，丢失91.7%
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:89,method,verified,,核心差别：append是原子追加，fold是纯函数，不存在read-modify-write窗口
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:115,result,verified,,audit是否含条目内容:False
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:136,result,verified,,事件流含payload正文:True
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:164,result,verified,,→检出:False
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:167,result,verified,,不锚定**序列长度**。截断后剩余各行仍自洽（每行的`prev`指向前一行，逐行重算全通过
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:190,result,verified,,同步改库内state|❌检不出|✅检出
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:220,result,verified,,"一个信号同时承担""内容完整性/写入纪律/篡改检测""三个职责。而P1-8已证明**正常操作就会触发它"
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:260,result,verified,,`level`在install时写死，之后无任何变更路径
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:296,result,verified,,"12个包定义了`ledger`（如`x-writing`的""伏笔账本(planted/recovered)""），但代码里"
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:373,result,verified,,直接调用→**跨月逻辑与TTL逻辑无法在测试中模拟
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:457,method,verified,,格式就**不可变更**（铁律4
B-EXTRA,,,,大审查/混元/v3.9bootstrap_v3_v4重构工单集.md:518,method,verified,,v4采用**单写者锁**（`flock`+`seq`序号
